user_id,registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,preferred_restaurant_types,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,avg_days_between_purchases,median_days_between_purchases,average_delivery_distance_kms,purchase_count_by_store_type
20016,2019-09-28,DNK,2,1.0,1.0,2019-09-28,2020-04-11,0.0,2.0,0.0,0.0,0.0,67.804,2.0,25.35,42.672,33.396,android,0.0,0.0,2.0,['not mentioned'],0,8.0,3.0,196.0,196.0,6.224,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20017,2019-09-28,FIN,2,2.0,0.0,2019-09-28,2019-12-07,0.0,1.0,0.0,1.0,0.0,139.656,2.0,34.476,105.664,69.828,web,0.0,2.0,0.0,['not mentioned'],1,19.0,4.0,70.0,70.0,8.582,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20018,2019-09-28,DNK,2,2.0,0.0,2020-09-05,2020-10-02,0.0,2.0,0.0,0.0,0.0,45.54,1.0,19.266,27.432,23.276,android,2.0,0.0,0.0,['not mentioned'],0,9.0,3.0,27.0,27.0,2.044,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20021,2019-09-28,DNK,8,7.0,1.0,2019-09-28,2020-09-21,0.0,3.0,0.0,5.0,0.0,228.712,3.0,17.238,39.624,28.336,web,7.0,1.0,0.0,['not mentioned'],1,14.0,5.0,51.0,47.0,0.036,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
20023,2019-09-28,DNK,2,2.0,0.0,2019-09-28,2020-07-10,0.0,1.0,1.0,0.0,0.0,68.816,2.0,19.266,49.784,34.408,web,0.0,2.0,0.0,['indian'],1,21.0,7.0,286.0,286.0,1.635,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20024,2019-09-28,FIN,10,10.0,0.0,2019-12-13,2020-10-16,0.0,2.0,1.0,7.0,0.0,320.804,5.0,17.238,58.928,32.384,ios,10.0,0.0,0.0,['not mentioned'],0,11.0,2.0,34.0,22.0,6.494,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 5}"
20026,2019-09-28,FIN,2,2.0,0.0,2020-08-16,2020-08-19,0.0,1.0,0.0,1.0,0.0,53.636,1.0,21.294,32.512,27.324,android,0.0,0.0,2.0,['not mentioned'],0,9.0,7.0,3.0,3.0,7.642,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20027,2019-09-28,GRC,15,15.0,0.0,2019-09-30,2020-07-21,9.0,6.0,0.0,0.0,0.0,142.692,3.0,6.084,21.336,9.108,android,0.0,0.0,15.0,['not mentioned'],1,22.0,3.0,21.0,10.0,0.271,"{'Generalmerchandise': 1, 'Grocery': 7, 'Petsupplies': 0, 'Restaurant': 7, 'Retailstore': 0}"
20028,2019-09-28,GRC,1,1.0,0.0,2019-09-28,2019-09-28,0.0,0.0,0.0,1.0,0.0,7.084,1.0,7.098,7.112,7.084,android,0.0,0.0,1.0,['not mentioned'],1,12.0,6.0,21.0,10.0,7.731,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20029,2019-09-28,DNK,11,11.0,0.0,2020-01-31,2020-10-24,0.0,6.0,0.0,5.0,0.0,281.336,5.0,17.238,39.624,25.3,web,11.0,0.0,0.0,['not mentioned'],0,16.0,2.0,27.0,9.0,9.68,"{'Generalmerchandise': 1, 'Grocery': 5, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
20031,2019-09-28,FIN,2,0.0,2.0,2019-09-28,2019-11-02,0.0,2.0,0.0,0.0,0.0,31.372,1.0,15.21,16.256,15.18,android,0.0,0.0,2.0,['not mentioned'],1,14.0,1.0,35.0,35.0,1.995,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20032,2019-09-28,DNK,2,2.0,0.0,2019-09-28,2019-11-09,0.0,2.0,0.0,0.0,0.0,142.692,2.0,41.574,101.6,71.852,ios,2.0,0.0,0.0,['not mentioned'],1,5.0,2.0,42.0,42.0,9.757,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20033,2019-09-28,DNK,2,2.0,0.0,2020-06-26,2020-10-09,0.0,0.0,0.0,2.0,0.0,134.596,2.0,56.784,78.232,67.804,android,0.0,0.0,2.0,['not mentioned'],0,12.0,1.0,105.0,105.0,2.4,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20034,2019-09-28,FIN,5,5.0,0.0,2020-04-13,2020-06-05,0.0,2.0,0.0,3.0,0.0,175.076,2.0,33.462,36.576,35.42,web,0.0,0.0,5.0,['not mentioned'],1,16.0,3.0,13.0,2.0,1.186,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
20036,2019-09-28,FIN,4,4.0,0.0,2019-09-28,2020-02-16,0.0,3.0,0.0,1.0,0.0,164.956,4.0,24.336,51.816,41.492,web,0.0,4.0,0.0,['not mentioned'],1,19.0,5.0,47.0,35.0,7.925,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
20039,2019-09-28,FIN,3,3.0,0.0,2019-09-28,2020-09-29,0.0,3.0,0.0,0.0,0.0,106.26,2.0,23.322,46.736,35.42,android,0.0,0.0,3.0,['not mentioned'],0,23.0,4.0,184.0,184.0,7.636,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
20041,2019-09-28,FIN,2,2.0,0.0,2019-09-28,2019-10-26,0.0,1.0,0.0,1.0,0.0,67.804,2.0,22.308,45.72,33.396,ios,2.0,0.0,0.0,['not mentioned'],1,6.0,7.0,28.0,28.0,9.844,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20042,2019-09-28,FIN,8,8.0,0.0,2019-09-28,2020-10-05,0.0,3.0,2.0,3.0,0.0,263.12,6.0,19.266,52.832,33.396,web,0.0,1.0,7.0,['american'],1,2.0,6.0,53.0,41.0,5.384,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
20043,2019-09-28,FIN,6,6.0,0.0,2019-10-11,2020-08-10,0.0,4.0,0.0,2.0,0.0,307.648,6.0,27.378,85.344,51.612,ios,6.0,0.0,0.0,['japanese'],1,18.0,5.0,61.0,6.0,9.467,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 3}"
20046,2019-09-28,DNK,5,5.0,0.0,2020-03-27,2020-10-31,0.0,1.0,0.0,4.0,0.0,133.584,3.0,17.238,46.736,26.312,ios,4.0,1.0,0.0,['japanese'],1,19.0,6.0,55.0,56.0,7.596,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
20048,2019-09-28,FIN,1,1.0,0.0,2020-10-08,2020-10-08,0.0,1.0,0.0,0.0,0.0,35.42,1.0,35.49,35.56,35.42,ios,1.0,0.0,0.0,['not mentioned'],0,23.0,6.0,55.0,56.0,7.25,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20049,2019-09-28,FIN,4,4.0,0.0,2020-02-21,2020-10-10,0.0,2.0,0.0,1.0,0.0,118.404,4.0,16.224,45.72,29.348,ios,4.0,0.0,0.0,['not mentioned'],0,17.0,3.0,77.0,100.0,6.81,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
20050,2019-09-28,FIN,2,2.0,0.0,2019-09-28,2020-05-01,0.0,2.0,0.0,0.0,0.0,48.576,2.0,21.294,27.432,24.288,android,0.0,0.0,2.0,['not mentioned'],1,6.0,2.0,216.0,216.0,6.788,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20051,2019-09-28,FIN,4,4.0,0.0,2020-07-17,2020-10-03,0.0,3.0,0.0,1.0,0.0,171.028,4.0,16.224,80.264,42.504,android,0.0,0.0,4.0,['not mentioned'],0,13.0,3.0,26.0,14.0,6.999,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
20052,2019-09-28,FIN,8,8.0,0.0,2019-09-28,2020-10-31,0.0,1.0,1.0,6.0,0.0,319.792,4.0,23.322,52.832,39.468,android,0.0,0.0,8.0,['not mentioned'],1,5.0,7.0,57.0,25.0,3.35,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
20054,2019-09-28,FIN,3,3.0,0.0,2019-11-07,2020-10-26,0.0,3.0,0.0,0.0,0.0,50.6,3.0,15.21,18.288,17.204,ios,3.0,0.0,0.0,['not mentioned'],1,10.0,6.0,177.0,177.0,9.329,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
20055,2019-09-28,FIN,2,2.0,0.0,2019-09-28,2019-12-01,0.0,1.0,0.0,1.0,0.0,78.936,2.0,39.546,40.64,39.468,ios,2.0,0.0,0.0,['not mentioned'],1,14.0,4.0,64.0,64.0,1.039,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20056,2019-09-28,GRC,3,3.0,0.0,2020-04-29,2020-05-05,0.0,1.0,1.0,1.0,0.0,48.576,2.0,8.112,27.432,16.192,android,0.0,0.0,3.0,['not mentioned'],1,1.0,6.0,3.0,3.0,9.977,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
20058,2019-09-28,DNK,8,6.0,2.0,2019-09-28,2020-10-14,1.0,3.0,0.0,4.0,0.0,311.696,7.0,18.252,67.056,39.468,ios,7.0,1.0,0.0,['american'],1,22.0,1.0,55.0,45.0,3.886,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
20059,2019-09-28,DNK,2,2.0,0.0,2019-09-28,2019-10-16,0.0,0.0,0.0,2.0,0.0,78.936,2.0,33.462,45.72,39.468,android,0.0,0.0,2.0,['italian'],0,17.0,4.0,18.0,18.0,1.833,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20060,2019-09-28,DNK,2,1.0,1.0,2019-09-28,2020-04-16,0.0,1.0,0.0,1.0,0.0,69.828,2.0,17.238,52.832,34.408,ios,2.0,0.0,0.0,['not mentioned'],0,20.0,7.0,201.0,201.0,4.093,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20063,2019-09-28,DNK,5,5.0,0.0,2019-12-22,2020-10-20,0.0,1.0,0.0,4.0,0.0,136.62,5.0,21.294,37.592,27.324,ios,5.0,0.0,0.0,['not mentioned'],0,7.0,1.0,76.0,69.0,4.912,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
20065,2019-09-28,FIN,1,1.0,0.0,2019-09-28,2019-09-28,0.0,0.0,0.0,1.0,0.0,34.408,1.0,34.476,34.544,34.408,ios,1.0,0.0,0.0,['not mentioned'],1,4.0,7.0,76.0,69.0,9.132,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20067,2019-09-28,FIN,2,2.0,0.0,2020-01-12,2020-06-17,0.0,0.0,1.0,1.0,0.0,59.708,2.0,28.392,31.496,29.348,android,0.0,1.0,1.0,['not mentioned'],1,1.0,5.0,157.0,157.0,8.906,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20068,2019-09-28,DNK,2,2.0,0.0,2020-05-15,2020-09-16,1.0,1.0,0.0,0.0,0.0,64.768,2.0,31.434,33.528,32.384,ios,1.0,1.0,0.0,['not mentioned'],1,8.0,1.0,124.0,124.0,4.352,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20069,2019-09-28,FIN,2,2.0,0.0,2019-10-02,2019-10-19,0.0,1.0,0.0,1.0,0.0,35.42,1.0,16.224,20.32,18.216,android,0.0,0.0,2.0,['not mentioned'],0,22.0,4.0,17.0,17.0,5.155,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20070,2019-09-28,DNK,1,1.0,0.0,2019-10-16,2019-10-16,0.0,0.0,0.0,1.0,0.0,18.216,1.0,18.252,18.288,18.216,ios,1.0,0.0,0.0,['not mentioned'],1,14.0,4.0,17.0,17.0,7.909,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20071,2019-09-28,FIN,15,15.0,0.0,2019-10-18,2020-10-02,2.0,9.0,0.0,4.0,0.0,474.628,6.0,17.238,50.8,31.372,android,0.0,0.0,15.0,['middleeastern'],0,21.0,3.0,25.0,1.0,8.398,"{'Generalmerchandise': 1, 'Grocery': 7, 'Petsupplies': 0, 'Restaurant': 7, 'Retailstore': 0}"
20072,2019-09-28,FIN,12,12.0,0.0,2019-09-28,2020-09-02,0.0,9.0,0.0,3.0,0.0,175.076,3.0,14.196,17.272,14.168,ios,12.0,0.0,0.0,"['american', 'italian', 'mexican']",1,10.0,5.0,31.0,18.0,6.98,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 6, 'Retailstore': 6}"
20073,2019-09-28,FIN,1,1.0,0.0,2019-09-28,2019-09-28,0.0,0.0,0.0,1.0,0.0,41.492,1.0,41.574,41.656,41.492,web,0.0,1.0,0.0,['not mentioned'],1,7.0,5.0,31.0,18.0,11.675,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20074,2019-09-28,FIN,5,3.0,2.0,2020-04-20,2020-09-18,0.0,1.0,1.0,3.0,0.0,218.592,5.0,15.21,93.472,43.516,ios,5.0,0.0,0.0,['not mentioned'],0,10.0,7.0,38.0,30.0,9.715,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
20075,2019-09-28,FIN,2,2.0,0.0,2020-01-02,2020-03-28,0.0,1.0,0.0,1.0,0.0,55.66,2.0,25.35,31.496,28.336,android,0.0,0.0,2.0,['indian'],0,8.0,4.0,86.0,86.0,7.157,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20077,2019-09-28,GRC,3,2.0,1.0,2020-01-01,2020-07-05,1.0,2.0,0.0,0.0,0.0,27.324,3.0,8.112,10.16,9.108,android,0.0,0.0,3.0,['not mentioned'],1,16.0,6.0,93.0,93.0,6.43,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
20078,2019-09-28,FIN,1,1.0,0.0,2019-10-10,2019-10-10,0.0,0.0,0.0,1.0,0.0,44.528,1.0,44.616,44.704,44.528,android,0.0,0.0,1.0,['not mentioned'],1,18.0,6.0,93.0,93.0,7.808,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20080,2019-09-28,FIN,11,4.0,7.0,2019-09-28,2020-09-26,0.0,0.0,4.0,7.0,0.0,336.996,7.0,22.308,39.624,30.36,ios,11.0,0.0,0.0,['american'],1,8.0,5.0,36.0,15.0,4.625,"{'Generalmerchandise': 1, 'Grocery': 5, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
20081,2019-09-28,DNK,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,41.492,1.0,41.574,41.656,41.492,web,0.0,1.0,0.0,['not mentioned'],1,11.0,4.0,36.0,15.0,8.212,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20082,2019-09-28,DNK,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,59.708,1.0,59.826,59.944,59.708,ios,1.0,0.0,0.0,['not mentioned'],1,8.0,2.0,36.0,15.0,5.258,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20083,2019-09-28,FIN,1,1.0,0.0,2019-09-28,2019-09-28,0.0,0.0,0.0,1.0,0.0,34.408,1.0,34.476,34.544,34.408,ios,1.0,0.0,0.0,['indian'],1,21.0,4.0,36.0,15.0,0.799,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20086,2019-09-28,FIN,11,11.0,0.0,2019-11-06,2020-10-03,2.0,6.0,1.0,2.0,0.0,188.232,6.0,15.21,22.352,17.204,ios,11.0,0.0,0.0,['american'],0,4.0,3.0,33.0,15.0,10.541,"{'Generalmerchandise': 1, 'Grocery': 5, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
20089,2019-09-28,DNK,1,1.0,0.0,2019-11-03,2019-11-03,0.0,0.0,0.0,1.0,0.0,38.456,1.0,38.532,38.608,38.456,web,1.0,0.0,0.0,['not mentioned'],1,16.0,7.0,33.0,15.0,3.875,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20090,2019-09-28,FIN,1,1.0,0.0,2019-09-28,2019-09-28,0.0,0.0,0.0,1.0,0.0,22.264,1.0,22.308,22.352,22.264,web,0.0,1.0,0.0,['not mentioned'],1,14.0,2.0,33.0,15.0,1.867,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20092,2019-09-28,LVA,6,5.0,1.0,2019-12-18,2020-10-05,0.0,3.0,1.0,2.0,0.0,101.2,6.0,8.112,25.4,17.204,android,0.0,0.0,6.0,['not mentioned'],1,8.0,3.0,58.0,39.0,0.973,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 3}"
20094,2019-09-28,DNK,3,3.0,0.0,2020-03-20,2020-04-18,0.0,1.0,0.0,2.0,0.0,141.68,2.0,45.63,49.784,47.564,ios,0.0,3.0,0.0,['not mentioned'],1,12.0,2.0,15.0,15.0,6.308,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
20096,2019-09-28,DNK,2,2.0,0.0,2019-12-14,2020-06-12,0.0,2.0,0.0,0.0,0.0,79.948,2.0,29.406,50.8,39.468,ios,2.0,0.0,0.0,['not mentioned'],0,1.0,4.0,181.0,181.0,9.925,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20097,2019-09-28,FIN,6,3.0,3.0,2019-09-28,2020-06-21,0.0,0.0,0.0,6.0,0.0,148.764,1.0,20.28,27.432,25.3,android,0.0,0.0,6.0,['not mentioned'],1,18.0,3.0,53.0,30.0,10.959,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 3}"
20100,2019-09-28,FIN,4,0.0,4.0,2019-10-13,2020-02-01,0.0,3.0,0.0,1.0,0.0,170.016,3.0,22.308,77.216,42.504,android,0.0,0.0,4.0,['indian'],1,21.0,6.0,37.0,53.0,1.069,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
20102,2019-09-28,DNK,9,7.0,2.0,2019-09-28,2020-10-06,1.0,5.0,0.0,3.0,0.0,634.524,6.0,34.476,124.968,70.84,ios,9.0,0.0,0.0,['not mentioned'],0,7.0,6.0,47.0,22.0,0.388,"{'Generalmerchandise': 1, 'Grocery': 4, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
20103,2019-09-28,DNK,4,4.0,0.0,2019-09-28,2020-09-14,0.0,1.0,0.0,3.0,0.0,126.5,4.0,14.196,54.864,31.372,ios,3.0,1.0,0.0,['not mentioned'],1,20.0,4.0,117.0,37.0,11.618,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
20105,2019-09-28,DNK,3,3.0,0.0,2019-09-28,2020-05-03,0.0,0.0,0.0,3.0,0.0,132.572,3.0,41.574,47.752,44.528,ios,3.0,0.0,0.0,['not mentioned'],1,18.0,1.0,109.0,109.0,5.173,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
20111,2019-09-28,DNK,5,5.0,0.0,2020-01-03,2020-10-15,0.0,0.0,0.0,5.0,0.0,140.668,2.0,15.21,41.656,28.336,web,0.0,5.0,0.0,['not mentioned'],1,14.0,4.0,72.0,20.0,11.71,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
20112,2019-09-28,DNK,2,2.0,0.0,2019-10-13,2019-10-15,0.0,0.0,0.0,2.0,0.0,112.332,1.0,51.714,60.96,55.66,ios,2.0,0.0,0.0,['not mentioned'],1,9.0,1.0,2.0,2.0,11.875,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20113,2019-09-28,FIN,4,3.0,1.0,2019-09-28,2019-12-01,0.0,1.0,0.0,3.0,0.0,55.66,1.0,11.154,15.24,14.168,android,0.0,0.0,4.0,['american'],0,2.0,1.0,21.0,20.0,3.206,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
20116,2019-09-28,DNK,1,0.0,1.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,40.48,1.0,40.56,40.64,40.48,ios,1.0,0.0,0.0,['not mentioned'],0,13.0,3.0,21.0,20.0,0.811,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20117,2019-09-28,DNK,3,3.0,0.0,2020-05-23,2020-10-18,0.0,1.0,0.0,2.0,0.0,82.984,3.0,21.294,32.512,27.324,ios,3.0,0.0,0.0,['not mentioned'],0,18.0,5.0,74.0,74.0,4.247,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
20119,2019-09-28,FIN,1,1.0,0.0,2019-10-06,2019-10-06,0.0,1.0,0.0,0.0,0.0,21.252,1.0,21.294,21.336,21.252,ios,1.0,0.0,0.0,['not mentioned'],0,22.0,1.0,74.0,74.0,11.076,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20120,2019-09-28,FIN,1,1.0,0.0,2020-09-20,2020-09-20,0.0,1.0,0.0,0.0,0.0,37.444,1.0,37.518,37.592,37.444,android,0.0,0.0,1.0,['not mentioned'],1,1.0,7.0,74.0,74.0,1.381,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20121,2019-09-28,DNK,14,14.0,0.0,2020-03-07,2020-10-09,0.0,5.0,0.0,9.0,0.0,473.616,11.0,22.308,49.784,33.396,ios,14.0,0.0,0.0,['american'],0,11.0,6.0,17.0,7.0,11.399,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 7, 'Retailstore': 7}"
20125,2019-09-28,DNK,2,2.0,0.0,2019-11-27,2020-10-30,0.0,0.0,1.0,1.0,0.0,97.152,2.0,43.602,53.848,48.576,ios,2.0,0.0,0.0,['not mentioned'],0,9.0,6.0,338.0,338.0,11.298,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20128,2019-09-28,DNK,8,7.0,1.0,2019-09-28,2020-07-17,0.0,3.0,0.0,5.0,0.0,367.356,4.0,23.322,58.928,45.54,web,0.0,8.0,0.0,['not mentioned'],1,21.0,4.0,42.0,36.0,8.516,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
20130,2019-09-28,FIN,2,2.0,0.0,2019-12-29,2020-10-09,0.0,0.0,0.0,2.0,0.0,92.092,2.0,41.574,50.8,46.552,ios,2.0,0.0,0.0,['not mentioned'],0,18.0,6.0,285.0,285.0,7.203,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20135,2019-09-28,DNK,1,1.0,0.0,2019-09-28,2019-09-28,0.0,0.0,0.0,1.0,0.0,17.204,1.0,17.238,17.272,17.204,ios,1.0,0.0,0.0,['not mentioned'],0,21.0,2.0,285.0,285.0,7.07,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20138,2019-09-28,GRC,2,1.0,1.0,2019-10-07,2020-02-22,0.0,2.0,0.0,0.0,0.0,14.168,2.0,6.084,8.128,7.084,android,0.0,0.0,2.0,['not mentioned'],0,20.0,3.0,138.0,138.0,1.151,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20140,2019-09-28,FIN,2,2.0,0.0,2019-09-28,2020-02-28,0.0,0.0,0.0,2.0,0.0,40.48,1.0,15.21,25.4,20.24,ios,2.0,0.0,0.0,['not mentioned'],1,21.0,3.0,153.0,153.0,0.254,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
20141,2019-09-28,DNK,3,3.0,0.0,2020-04-03,2020-09-15,0.0,0.0,0.0,3.0,0.0,126.5,3.0,23.322,52.832,42.504,ios,2.0,1.0,0.0,['not mentioned'],1,5.0,4.0,83.0,83.0,8.969,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
